iso3,ipc phase cutoff,year,month,indicator,grouping,value
SOM,4,2016,9,GLM,Population,13859215
SOM,4,2016,10,GLM,Population,13859215
SOM,4,2016,11,GLM,Population,13859215
SOM,4,2016,12,GLM,Population,13859215
SOM,4,2017,1,GLM,Population,14469573
SOM,4,2017,2,GLM,Population,14469573
SOM,4,2017,3,GLM,Population,14469573
SOM,4,2017,4,GLM,Population,14469573
SOM,4,2017,5,GLM,Population,14469573
SOM,4,2017,6,GLM,Population,14469573
SOM,4,2017,7,GLM,Population,14469573
SOM,4,2017,8,GLM,Population,14469573
SOM,4,2017,9,GLM,Population,14469573
SOM,4,2017,10,GLM,Population,14469573
SOM,4,2017,11,GLM,Population,14469573
SOM,4,2017,12,GLM,Population,14469573
SOM,4,2018,1,GLM,Population,14978761
SOM,4,2018,2,GLM,Population,14978761
SOM,4,2018,3,GLM,Population,14978761
SOM,4,2018,4,GLM,Population,14978761
SOM,4,2018,5,GLM,Population,14978761
SOM,4,2018,6,GLM,Population,14978761
SOM,4,2018,7,GLM,Population,14978761
SOM,4,2018,8,GLM,Population,14978761
SOM,4,2018,9,GLM,Population,14978761
SOM,4,2018,10,GLM,Population,14978761
SOM,4,2018,11,GLM,Population,14978761
SOM,4,2018,12,GLM,Population,14978761
SOM,4,2019,1,GLM,Population,15526196
SOM,4,2019,2,GLM,Population,15526196
SOM,4,2019,3,GLM,Population,15526196
SOM,4,2019,4,GLM,Population,15526196
SOM,4,2019,5,GLM,Population,15526196
SOM,4,2019,6,GLM,Population,15526196
SOM,4,2019,7,GLM,Population,15526196
SOM,4,2019,8,GLM,Population,15526196
SOM,4,2019,9,GLM,Population,15526196
SOM,4,2019,10,GLM,Population,15526196
SOM,4,2019,11,GLM,Population,15526196
SOM,4,2019,12,GLM,Population,15526196
SOM,4,2020,1,GLM,Population,16119857
SOM,4,2020,2,GLM,Population,16119857
SOM,4,2020,3,GLM,Population,16119857
SOM,4,2020,4,GLM,Population,16119857
SOM,4,2020,5,GLM,Population,16119857
SOM,4,2020,6,GLM,Population,16119857
SOM,4,2020,7,GLM,Population,16119857
SOM,4,2020,8,GLM,Population,16119857
SOM,4,2020,9,GLM,Population,16119857
SOM,4,2020,10,GLM,Population,16119857
SOM,4,2020,11,GLM,Population,16119857
SOM,4,2020,12,GLM,Population,16119857
SOM,4,2021,1,GLM,Population,16749492
SOM,4,2021,2,GLM,Population,16749492
SOM,4,2021,3,GLM,Population,16749492
SOM,4,2021,4,GLM,Population,16749492
SOM,4,2021,5,GLM,Population,16749492
SOM,4,2021,6,GLM,Population,16749492
SOM,4,2021,7,GLM,Population,16749492
SOM,4,2021,8,GLM,Population,16749492
SOM,4,2021,9,GLM,Population,16749492
SOM,4,2021,10,GLM,Population,16749492
SOM,4,2021,11,GLM,Population,16749492
SOM,4,2021,12,GLM,Population,16749492
SOM,4,2022,1,GLM,Population,17342914
SOM,4,2022,2,GLM,Population,17342914
SOM,4,2022,3,GLM,Population,17342914
SOM,4,2022,4,GLM,Population,17342914
SOM,4,2022,5,GLM,Population,17342914
SOM,4,2022,6,GLM,Population,17342914
SOM,4,2022,7,GLM,Population,17342914
SOM,4,2022,8,GLM,Population,17342914
SOM,4,2022,9,GLM,Population,17342914
SOM,4,2022,10,GLM,Population,17342914
SOM,4,2022,11,GLM,Population,17342914
SOM,4,2022,12,GLM,Population,17342914
SOM,4,2023,1,GLM,Population,17795103
SOM,4,2023,2,GLM,Population,17795103
SOM,4,2023,3,GLM,Population,17795103
SOM,4,2023,4,GLM,Population,17795103
SOM,4,2023,5,GLM,Population,17795103
SOM,4,2023,6,GLM,Population,17795103
SOM,4,2023,7,GLM,Population,17795103
SOM,4,2023,8,GLM,Population,17795103
SOM,4,2023,9,GLM,Population,17795103
SOM,4,2023,10,GLM,Population,17795103
SOM,4,2023,11,GLM,Population,17795103
SOM,4,2023,12,GLM,Population,17795103
SOM,4,2024,1,GLM,Population,18440399
SOM,4,2024,2,GLM,Population,18440399
SOM,4,2024,3,GLM,Population,18440399
SOM,4,2024,4,GLM,Population,18440399
SOM,4,2024,5,GLM,Population,18440399
SOM,4,2024,6,GLM,Population,18440399
SOM,4,2024,7,GLM,Population,18440399
SOM,4,2024,8,GLM,Population,18440399
SOM,4,2024,9,GLM,Population,18440399
SOM,4,2024,10,GLM,Population,18440399
SOM,4,2024,11,GLM,Population,18440399
SOM,4,2024,12,GLM,Population,18440399
SOM,4,2025,1,GLM,Population,19078012
SOM,4,2025,2,GLM,Population,19078012
SOM,4,2025,3,GLM,Population,19078012
SOM,4,2025,4,GLM,Population,19078012
SOM,4,2025,5,GLM,Population,19078012
SOM,4,2025,6,GLM,Population,19078012
SOM,4,2025,7,GLM,Population,19078012
SOM,4,2025,8,GLM,Population,19078012
SOM,4,2025,9,GLM,Population,19078012
SOM,4,2025,10,GLM,Population,19078012
SOM,4,2025,11,GLM,Population,19078012
SOM,3,2010,1,GLM,Estimated population living in areas at risk,4660358.937
SOM,3,2010,2,GLM,Estimated population living in areas at risk,4578571.002
SOM,3,2010,3,GLM,Estimated population living in areas at risk,4300245.894
SOM,3,2010,4,GLM,Estimated population living in areas at risk,4970141.569
SOM,3,2010,5,GLM,Estimated population living in areas at risk,4529202.428
SOM,3,2010,6,GLM,Estimated population living in areas at risk,4044648.847
SOM,3,2010,7,GLM,Estimated population living in areas at risk,3779624.99
SOM,3,2010,8,GLM,Estimated population living in areas at risk,3678245.048
SOM,3,2010,9,GLM,Estimated population living in areas at risk,3294375.47
SOM,3,2010,10,GLM,Estimated population living in areas at risk,2361397.196
SOM,3,2010,11,GLM,Estimated population living in areas at risk,2105276.968
SOM,3,2010,12,GLM,Estimated population living in areas at risk,2820057.707
SOM,3,2011,1,GLM,Estimated population living in areas at risk,3904020.738
SOM,3,2011,2,GLM,Estimated population living in areas at risk,4584165.035
SOM,3,2011,3,GLM,Estimated population living in areas at risk,5629561.866
SOM,3,2011,4,GLM,Estimated population living in areas at risk,6338595.033
SOM,3,2011,5,GLM,Estimated population living in areas at risk,7761758.208
SOM,3,2011,6,GLM,Estimated population living in areas at risk,8620415.121
SOM,3,2011,7,GLM,Estimated population living in areas at risk,9415050.309
SOM,3,2011,8,GLM,Estimated population living in areas at risk,8953418.495
SOM,3,2011,9,GLM,Estimated population living in areas at risk,8781379.888
SOM,3,2011,10,GLM,Estimated population living in areas at risk,8563707.38
SOM,3,2011,11,GLM,Estimated population living in areas at risk,9091696.386
SOM,3,2011,12,GLM,Estimated population living in areas at risk,8429624.648
SOM,3,2012,1,GLM,Estimated population living in areas at risk,7368288.18
SOM,3,2012,2,GLM,Estimated population living in areas at risk,6862172.182
SOM,3,2012,3,GLM,Estimated population living in areas at risk,7337269.041
SOM,3,2012,4,GLM,Estimated population living in areas at risk,8896700.2
SOM,3,2012,5,GLM,Estimated population living in areas at risk,8986198.978
SOM,3,2012,6,GLM,Estimated population living in areas at risk,8771120.272
SOM,3,2012,7,GLM,Estimated population living in areas at risk,8732588.209
SOM,3,2012,8,GLM,Estimated population living in areas at risk,8960364.569
SOM,3,2012,9,GLM,Estimated population living in areas at risk,8850296.694
SOM,3,2012,10,GLM,Estimated population living in areas at risk,8187846.095
SOM,3,2012,11,GLM,Estimated population living in areas at risk,7181500.636
SOM,3,2012,12,GLM,Estimated population living in areas at risk,6192760.145
SOM,3,2013,1,GLM,Estimated population living in areas at risk,5143267.18
SOM,3,2013,2,GLM,Estimated population living in areas at risk,4742530.944
SOM,3,2013,3,GLM,Estimated population living in areas at risk,5257757.03
SOM,3,2013,4,GLM,Estimated population living in areas at risk,5601819.364
SOM,3,2013,5,GLM,Estimated population living in areas at risk,4602918.767
SOM,3,2013,6,GLM,Estimated population living in areas at risk,3243296.628
SOM,3,2013,7,GLM,Estimated population living in areas at risk,2746939.809
SOM,3,2013,8,GLM,Estimated population living in areas at risk,3118026.507
SOM,3,2013,9,GLM,Estimated population living in areas at risk,3381326.901
SOM,3,2013,10,GLM,Estimated population living in areas at risk,3615804.112
SOM,3,2013,11,GLM,Estimated population living in areas at risk,3331661.135
SOM,3,2013,12,GLM,Estimated population living in areas at risk,3057107.151
SOM,3,2014,1,GLM,Estimated population living in areas at risk,2324218.254
SOM,3,2014,2,GLM,Estimated population living in areas at risk,2158648.938
SOM,3,2014,3,GLM,Estimated population living in areas at risk,1875784.989
SOM,3,2014,4,GLM,Estimated population living in areas at risk,1576476.229
SOM,3,2014,5,GLM,Estimated population living in areas at risk,1361054.096
SOM,3,2014,6,GLM,Estimated population living in areas at risk,1388573.361
SOM,3,2014,7,GLM,Estimated population living in areas at risk,1998306.091
SOM,3,2014,8,GLM,Estimated population living in areas at risk,2452880.33
SOM,3,2014,9,GLM,Estimated population living in areas at risk,2972168.485
SOM,3,2014,10,GLM,Estimated population living in areas at risk,3008193.592
SOM,3,2014,11,GLM,Estimated population living in areas at risk,3183596.951
SOM,3,2014,12,GLM,Estimated population living in areas at risk,3481965.606
SOM,3,2015,1,GLM,Estimated population living in areas at risk,3664075.69
SOM,3,2015,2,GLM,Estimated population living in areas at risk,4056569.918
SOM,3,2015,3,GLM,Estimated population living in areas at risk,4685040.497
SOM,3,2015,4,GLM,Estimated population living in areas at risk,5697615.73
SOM,3,2015,5,GLM,Estimated population living in areas at risk,5512621.698
SOM,3,2015,6,GLM,Estimated population living in areas at risk,4786977.569
SOM,3,2015,7,GLM,Estimated population living in areas at risk,4340658.495
SOM,3,2015,8,GLM,Estimated population living in areas at risk,4589704.525
SOM,3,2015,9,GLM,Estimated population living in areas at risk,4653780.349
SOM,3,2015,10,GLM,Estimated population living in areas at risk,5115386.806
SOM,3,2015,11,GLM,Estimated population living in areas at risk,5265943.148
SOM,3,2015,12,GLM,Estimated population living in areas at risk,5235228.184
SOM,3,2016,1,GLM,Estimated population living in areas at risk,4231328.102
SOM,3,2016,2,GLM,Estimated population living in areas at risk,3673043.477
SOM,3,2016,3,GLM,Estimated population living in areas at risk,3298067.08
SOM,3,2016,4,GLM,Estimated population living in areas at risk,3340866.82
SOM,3,2016,5,GLM,Estimated population living in areas at risk,2773724.283
SOM,3,2016,6,GLM,Estimated population living in areas at risk,2376539.811
SOM,3,2016,7,GLM,Estimated population living in areas at risk,2139745.543
SOM,3,2016,8,GLM,Estimated population living in areas at risk,2568928.264
SOM,3,2016,9,GLM,Estimated population living in areas at risk,2691476.038
SOM,3,2016,10,GLM,Estimated population living in areas at risk,2921907.825
SOM,3,2016,11,GLM,Estimated population living in areas at risk,2900983.651
SOM,3,2016,12,GLM,Estimated population living in areas at risk,3697163.59
SOM,3,2017,1,GLM,Estimated population living in areas at risk,4211781.765
SOM,3,2017,2,GLM,Estimated population living in areas at risk,4478405.262
SOM,3,2017,3,GLM,Estimated population living in areas at risk,4600368.034
SOM,3,2017,4,GLM,Estimated population living in areas at risk,5065364.653
SOM,3,2017,5,GLM,Estimated population living in areas at risk,6463662.242
SOM,3,2017,6,GLM,Estimated population living in areas at risk,7080043.844
SOM,3,2017,7,GLM,Estimated population living in areas at risk,7274142.811
SOM,3,2017,8,GLM,Estimated population living in areas at risk,6051479.912
SOM,3,2017,9,GLM,Estimated population living in areas at risk,6128859.69
SOM,3,2017,10,GLM,Estimated population living in areas at risk,6328706.446
SOM,3,2017,11,GLM,Estimated population living in areas at risk,7625940.687
SOM,3,2017,12,GLM,Estimated population living in areas at risk,7726220.258
SOM,3,2018,1,GLM,Estimated population living in areas at risk,8263887.002
SOM,3,2018,2,GLM,Estimated population living in areas at risk,8022199.249
SOM,3,2018,3,GLM,Estimated population living in areas at risk,8995807.728
SOM,3,2018,4,GLM,Estimated population living in areas at risk,9523100.976
SOM,3,2018,5,GLM,Estimated population living in areas at risk,9494149.932
SOM,3,2018,6,GLM,Estimated population living in areas at risk,7772458.971
SOM,3,2018,7,GLM,Estimated population living in areas at risk,6114366.114
SOM,3,2018,8,GLM,Estimated population living in areas at risk,5018930.868
SOM,3,2018,9,GLM,Estimated population living in areas at risk,4196122.215
SOM,3,2018,10,GLM,Estimated population living in areas at risk,4224594.876
SOM,3,2018,11,GLM,Estimated population living in areas at risk,3857579.408
SOM,3,2018,12,GLM,Estimated population living in areas at risk,4323216.43
SOM,3,2019,1,GLM,Estimated population living in areas at risk,4496009.878
SOM,3,2019,2,GLM,Estimated population living in areas at risk,4931908.914
SOM,3,2019,3,GLM,Estimated population living in areas at risk,4643036.35
SOM,3,2019,4,GLM,Estimated population living in areas at risk,4067831.635
SOM,3,2019,5,GLM,Estimated population living in areas at risk,3916001.163
SOM,3,2019,6,GLM,Estimated population living in areas at risk,4408635.19
SOM,3,2019,7,GLM,Estimated population living in areas at risk,4762643.231
SOM,3,2019,8,GLM,Estimated population living in areas at risk,4276652.681
SOM,3,2019,9,GLM,Estimated population living in areas at risk,5518974.493
SOM,3,2019,10,GLM,Estimated population living in areas at risk,7847804.798
SOM,3,2019,11,GLM,Estimated population living in areas at risk,9575058.55
SOM,3,2019,12,GLM,Estimated population living in areas at risk,8467954.357
SOM,3,2020,1,GLM,Estimated population living in areas at risk,5727147.182
SOM,3,2020,2,GLM,Estimated population living in areas at risk,4538979.723
SOM,3,2020,3,GLM,Estimated population living in areas at risk,4877266.838
SOM,3,2020,4,GLM,Estimated population living in areas at risk,5696679.22
SOM,3,2020,5,GLM,Estimated population living in areas at risk,4907381.936
SOM,3,2020,6,GLM,Estimated population living in areas at risk,3645037.616
SOM,3,2020,7,GLM,Estimated population living in areas at risk,3602434.879
SOM,3,2020,8,GLM,Estimated population living in areas at risk,4032319.173
SOM,3,2020,9,GLM,Estimated population living in areas at risk,4323210.685
SOM,3,2020,10,GLM,Estimated population living in areas at risk,3959909.486
SOM,3,2020,11,GLM,Estimated population living in areas at risk,3857893.693
SOM,3,2020,12,GLM,Estimated population living in areas at risk,3509200.651
SOM,3,2021,1,GLM,Estimated population living in areas at risk,4286561.176
SOM,3,2021,2,GLM,Estimated population living in areas at risk,3561662.822
SOM,3,2021,3,GLM,Estimated population living in areas at risk,3458009.017
SOM,3,2021,4,GLM,Estimated population living in areas at risk,2975509.965
SOM,3,2021,5,GLM,Estimated population living in areas at risk,4009000.56
SOM,3,2021,6,GLM,Estimated population living in areas at risk,4854697.249
SOM,3,2021,7,GLM,Estimated population living in areas at risk,5280233.531
SOM,3,2021,8,GLM,Estimated population living in areas at risk,5444556.05
SOM,3,2021,9,GLM,Estimated population living in areas at risk,6126289.848
SOM,3,2021,10,GLM,Estimated population living in areas at risk,6324561.435
SOM,3,2021,11,GLM,Estimated population living in areas at risk,6998076.876
SOM,3,2021,12,GLM,Estimated population living in areas at risk,7976197.401
SOM,3,2022,1,GLM,Estimated population living in areas at risk,11073533.67
SOM,3,2022,2,GLM,Estimated population living in areas at risk,13803526.16
SOM,3,2022,3,GLM,Estimated population living in areas at risk,14124591.62
SOM,3,2022,4,GLM,Estimated population living in areas at risk,12838449.29
SOM,3,2022,5,GLM,Estimated population living in areas at risk,11916350.61
SOM,3,2022,6,GLM,Estimated population living in areas at risk,13978651.99
SOM,3,2022,7,GLM,Estimated population living in areas at risk,15656178.97
SOM,3,2022,8,GLM,Estimated population living in areas at risk,16221389.35
SOM,3,2022,9,GLM,Estimated population living in areas at risk,14582255.03
SOM,3,2022,10,GLM,Estimated population living in areas at risk,13529273.07
SOM,3,2022,11,GLM,Estimated population living in areas at risk,13508571.36
SOM,3,2022,12,GLM,Estimated population living in areas at risk,14776860.49
SOM,3,2023,1,GLM,Estimated population living in areas at risk,14922662.94
SOM,3,2023,2,GLM,Estimated population living in areas at risk,14459799.45
SOM,3,2023,3,GLM,Estimated population living in areas at risk,14997249.08
SOM,3,2023,4,GLM,Estimated population living in areas at risk,16001670.24
SOM,3,2023,5,GLM,Estimated population living in areas at risk,15573578.98
SOM,3,2023,6,GLM,Estimated population living in areas at risk,13497045.9
SOM,3,2023,7,GLM,Estimated population living in areas at risk,12034768.85
SOM,3,2023,8,GLM,Estimated population living in areas at risk,11855774.88
SOM,3,2023,9,GLM,Estimated population living in areas at risk,12115632.75
SOM,3,2023,10,GLM,Estimated population living in areas at risk,13853765.24
SOM,3,2023,11,GLM,Estimated population living in areas at risk,15433640.99
SOM,3,2023,12,GLM,Estimated population living in areas at risk,14388166.86
SOM,3,2024,1,GLM,Estimated population living in areas at risk,10557076.35
SOM,3,2024,2,GLM,Estimated population living in areas at risk,6302787.182
SOM,3,2024,3,GLM,Estimated population living in areas at risk,6414330.202
SOM,3,2024,4,GLM,Estimated population living in areas at risk,6320138.327
SOM,3,2024,5,GLM,Estimated population living in areas at risk,5633642.916
SOM,3,2024,6,GLM,Estimated population living in areas at risk,2778951.431
SOM,3,2024,7,GLM,Estimated population living in areas at risk,2188583.043
SOM,3,2024,8,GLM,Estimated population living in areas at risk,3390105.015
SOM,3,2024,9,GLM,Estimated population living in areas at risk,3496406.915
SOM,3,2024,10,GLM,Estimated population living in areas at risk,3363865.432
SOM,3,2024,11,GLM,Estimated population living in areas at risk,1456887.134
SOM,3,2024,12,GLM,Estimated population living in areas at risk,1400222.074
SOM,3,2025,1,GLM,Estimated population living in areas at risk,1012323.097
SOM,3,2025,2,GLM,Estimated population living in areas at risk,950461.105
SOM,3,2025,3,GLM,Estimated population living in areas at risk,1104747.211
SOM,3,2025,4,GLM,Estimated population living in areas at risk,1988904.29
SOM,3,2025,5,GLM,Estimated population living in areas at risk,3017068.137
SOM,3,2025,6,GLM,Estimated population living in areas at risk,3030226.958
SOM,3,2025,7,GLM,Estimated population living in areas at risk,2479575.483
SOM,3,2025,8,GLM,Estimated population living in areas at risk,1861594.253
SOM,3,2025,9,GLM,Estimated population living in areas at risk,2173469.473
SOM,3,2025,10,GLM,Estimated population living in areas at risk,2400123.062
SOM,3,2025,11,GLM,Estimated population living in areas at risk,2593804.964
SOM,4,2010,1,GLM,Estimated population living in areas at risk,1913416.14
SOM,4,2010,2,GLM,Estimated population living in areas at risk,1756040.945
SOM,4,2010,3,GLM,Estimated population living in areas at risk,1540139.059
SOM,4,2010,4,GLM,Estimated population living in areas at risk,1692978.206
SOM,4,2010,5,GLM,Estimated population living in areas at risk,1435842.267
SOM,4,2010,6,GLM,Estimated population living in areas at risk,1109005.681
SOM,4,2010,7,GLM,Estimated population living in areas at risk,639252.733
SOM,4,2010,8,GLM,Estimated population living in areas at risk,563066.439
SOM,4,2010,9,GLM,Estimated population living in areas at risk,534876.543
SOM,4,2010,10,GLM,Estimated population living in areas at risk,529323.861
SOM,4,2010,11,GLM,Estimated population living in areas at risk,1052550.091
SOM,4,2010,12,GLM,Estimated population living in areas at risk,1901943.736
SOM,4,2011,1,GLM,Estimated population living in areas at risk,3667517.076
SOM,4,2011,2,GLM,Estimated population living in areas at risk,4322244.725
SOM,4,2011,3,GLM,Estimated population living in areas at risk,4248469.864
SOM,4,2011,4,GLM,Estimated population living in areas at risk,3942345.935
SOM,4,2011,5,GLM,Estimated population living in areas at risk,5050585.03
SOM,4,2011,6,GLM,Estimated population living in areas at risk,6642886.947
SOM,4,2011,7,GLM,Estimated population living in areas at risk,7490719.649
SOM,4,2011,8,GLM,Estimated population living in areas at risk,6799092.378
SOM,4,2011,9,GLM,Estimated population living in areas at risk,6494607.771
SOM,4,2011,10,GLM,Estimated population living in areas at risk,5806572.123
SOM,4,2011,11,GLM,Estimated population living in areas at risk,5207838.839
SOM,4,2011,12,GLM,Estimated population living in areas at risk,3193239.711
SOM,4,2012,1,GLM,Estimated population living in areas at risk,1429792.473
SOM,4,2012,2,GLM,Estimated population living in areas at risk,1173397.337
SOM,4,2012,3,GLM,Estimated population living in areas at risk,1008036.498
SOM,4,2012,4,GLM,Estimated population living in areas at risk,1314302.051
SOM,4,2012,5,GLM,Estimated population living in areas at risk,1356485.033
SOM,4,2012,6,GLM,Estimated population living in areas at risk,1327582.602
SOM,4,2012,7,GLM,Estimated population living in areas at risk,923106.515
SOM,4,2012,8,GLM,Estimated population living in areas at risk,739616.204
SOM,4,2012,9,GLM,Estimated population living in areas at risk,414867.897
SOM,4,2012,10,GLM,Estimated population living in areas at risk,432206.824
SOM,4,2012,11,GLM,Estimated population living in areas at risk,387853.457
SOM,4,2012,12,GLM,Estimated population living in areas at risk,386836.819
SOM,4,2013,1,GLM,Estimated population living in areas at risk,302736.884
SOM,4,2013,2,GLM,Estimated population living in areas at risk,472302.54
SOM,4,2013,3,GLM,Estimated population living in areas at risk,508476.254
SOM,4,2013,4,GLM,Estimated population living in areas at risk,516065.661
SOM,4,2013,5,GLM,Estimated population living in areas at risk,336973.91
SOM,4,2013,6,GLM,Estimated population living in areas at risk,275375.865
SOM,4,2013,7,GLM,Estimated population living in areas at risk,254150.14
SOM,4,2013,8,GLM,Estimated population living in areas at risk,254713.522
SOM,4,2013,9,GLM,Estimated population living in areas at risk,271020.043
SOM,4,2013,10,GLM,Estimated population living in areas at risk,301981.342
SOM,4,2013,11,GLM,Estimated population living in areas at risk,224494.026
SOM,4,2013,12,GLM,Estimated population living in areas at risk,148558.444
SOM,4,2014,1,GLM,Estimated population living in areas at risk,109800.339
SOM,4,2014,2,GLM,Estimated population living in areas at risk,102958.073
SOM,4,2014,3,GLM,Estimated population living in areas at risk,97366.455
SOM,4,2014,4,GLM,Estimated population living in areas at risk,41661.808
SOM,4,2014,5,GLM,Estimated population living in areas at risk,103785.012
SOM,4,2014,6,GLM,Estimated population living in areas at risk,138365.255
SOM,4,2014,7,GLM,Estimated population living in areas at risk,320453.297
SOM,4,2014,8,GLM,Estimated population living in areas at risk,471788.212
SOM,4,2014,9,GLM,Estimated population living in areas at risk,586852.112
SOM,4,2014,10,GLM,Estimated population living in areas at risk,460286.899
SOM,4,2014,11,GLM,Estimated population living in areas at risk,292002.85
SOM,4,2014,12,GLM,Estimated population living in areas at risk,207811.535
SOM,4,2015,1,GLM,Estimated population living in areas at risk,191052.337
SOM,4,2015,2,GLM,Estimated population living in areas at risk,233415.719
SOM,4,2015,3,GLM,Estimated population living in areas at risk,182045.248
SOM,4,2015,4,GLM,Estimated population living in areas at risk,144905.335
SOM,4,2015,5,GLM,Estimated population living in areas at risk,110106.61
SOM,4,2015,6,GLM,Estimated population living in areas at risk,234308.813
SOM,4,2015,7,GLM,Estimated population living in areas at risk,282981.295
SOM,4,2015,8,GLM,Estimated population living in areas at risk,325242.992
SOM,4,2015,9,GLM,Estimated population living in areas at risk,278262.815
SOM,4,2015,10,GLM,Estimated population living in areas at risk,408906.044
SOM,4,2015,11,GLM,Estimated population living in areas at risk,414968.396
SOM,4,2015,12,GLM,Estimated population living in areas at risk,443092.452
SOM,4,2016,1,GLM,Estimated population living in areas at risk,287027.951
SOM,4,2016,2,GLM,Estimated population living in areas at risk,249877.764
SOM,4,2016,3,GLM,Estimated population living in areas at risk,316143.682
SOM,4,2016,4,GLM,Estimated population living in areas at risk,407896.894
SOM,4,2016,5,GLM,Estimated population living in areas at risk,366912.156
SOM,4,2016,6,GLM,Estimated population living in areas at risk,221079.7
SOM,4,2016,7,GLM,Estimated population living in areas at risk,148908.216
SOM,4,2016,8,GLM,Estimated population living in areas at risk,239533.084
SOM,4,2016,9,GLM,Estimated population living in areas at risk,246617.309
SOM,4,2016,10,GLM,Estimated population living in areas at risk,466037.364
SOM,4,2016,11,GLM,Estimated population living in areas at risk,760465.074
SOM,4,2016,12,GLM,Estimated population living in areas at risk,975904.519
SOM,4,2017,1,GLM,Estimated population living in areas at risk,1567939.992
SOM,4,2017,2,GLM,Estimated population living in areas at risk,1913253.885
SOM,4,2017,3,GLM,Estimated population living in areas at risk,2884918.152
SOM,4,2017,4,GLM,Estimated population living in areas at risk,3593731.81
SOM,4,2017,5,GLM,Estimated population living in areas at risk,3685927.714
SOM,4,2017,6,GLM,Estimated population living in areas at risk,5605470.599
SOM,4,2017,7,GLM,Estimated population living in areas at risk,4892590.17
SOM,4,2017,8,GLM,Estimated population living in areas at risk,5691599.776
SOM,4,2017,9,GLM,Estimated population living in areas at risk,4832950.548
SOM,4,2017,10,GLM,Estimated population living in areas at risk,6022081.552
SOM,4,2017,11,GLM,Estimated population living in areas at risk,5739399.74
SOM,4,2017,12,GLM,Estimated population living in areas at risk,4272076.645
SOM,4,2018,1,GLM,Estimated population living in areas at risk,3289741.512
SOM,4,2018,2,GLM,Estimated population living in areas at risk,2708367.668
SOM,4,2018,3,GLM,Estimated population living in areas at risk,2773980.18
SOM,4,2018,4,GLM,Estimated population living in areas at risk,3329586.485
SOM,4,2018,5,GLM,Estimated population living in areas at risk,3200181.215
SOM,4,2018,6,GLM,Estimated population living in areas at risk,2605582.319
SOM,4,2018,7,GLM,Estimated population living in areas at risk,1452140.253
SOM,4,2018,8,GLM,Estimated population living in areas at risk,1052444.684
SOM,4,2018,9,GLM,Estimated population living in areas at risk,950352.641
SOM,4,2018,10,GLM,Estimated population living in areas at risk,866914.388
SOM,4,2018,11,GLM,Estimated population living in areas at risk,858422.123
SOM,4,2018,12,GLM,Estimated population living in areas at risk,1049699.732
SOM,4,2019,1,GLM,Estimated population living in areas at risk,1108607.659
SOM,4,2019,2,GLM,Estimated population living in areas at risk,1218944.777
SOM,4,2019,3,GLM,Estimated population living in areas at risk,1136721.155
SOM,4,2019,4,GLM,Estimated population living in areas at risk,1199300.147
SOM,4,2019,5,GLM,Estimated population living in areas at risk,1733891.399
SOM,4,2019,6,GLM,Estimated population living in areas at risk,1818685.095
SOM,4,2019,7,GLM,Estimated population living in areas at risk,2279524.904
SOM,4,2019,8,GLM,Estimated population living in areas at risk,2729112.324
SOM,4,2019,9,GLM,Estimated population living in areas at risk,2889190.776
SOM,4,2019,10,GLM,Estimated population living in areas at risk,3739496.269
SOM,4,2019,11,GLM,Estimated population living in areas at risk,3409563.524
SOM,4,2019,12,GLM,Estimated population living in areas at risk,3310636.623
SOM,4,2020,1,GLM,Estimated population living in areas at risk,2057956.46
SOM,4,2020,2,GLM,Estimated population living in areas at risk,1641926.372
SOM,4,2020,3,GLM,Estimated population living in areas at risk,1446103.076
SOM,4,2020,4,GLM,Estimated population living in areas at risk,1405814.886
SOM,4,2020,5,GLM,Estimated population living in areas at risk,820569.347
SOM,4,2020,6,GLM,Estimated population living in areas at risk,939440.254
SOM,4,2020,7,GLM,Estimated population living in areas at risk,1119251.953
SOM,4,2020,8,GLM,Estimated population living in areas at risk,1204253.111
SOM,4,2020,9,GLM,Estimated population living in areas at risk,920139.89
SOM,4,2020,10,GLM,Estimated population living in areas at risk,580187.768
SOM,4,2020,11,GLM,Estimated population living in areas at risk,386113.969
SOM,4,2020,12,GLM,Estimated population living in areas at risk,228998.04
SOM,4,2021,1,GLM,Estimated population living in areas at risk,119353.269
SOM,4,2021,2,GLM,Estimated population living in areas at risk,160934.146
SOM,4,2021,3,GLM,Estimated population living in areas at risk,184717.875
SOM,4,2021,4,GLM,Estimated population living in areas at risk,299574.637
SOM,4,2021,5,GLM,Estimated population living in areas at risk,491323.457
SOM,4,2021,6,GLM,Estimated population living in areas at risk,595969.235
SOM,4,2021,7,GLM,Estimated population living in areas at risk,788499.742
SOM,4,2021,8,GLM,Estimated population living in areas at risk,752537.358
SOM,4,2021,9,GLM,Estimated population living in areas at risk,808099.64
SOM,4,2021,10,GLM,Estimated population living in areas at risk,879245.174
SOM,4,2021,11,GLM,Estimated population living in areas at risk,1094418.614
SOM,4,2021,12,GLM,Estimated population living in areas at risk,1486435.501
SOM,4,2022,1,GLM,Estimated population living in areas at risk,1616097.924
SOM,4,2022,2,GLM,Estimated population living in areas at risk,1748584.695
SOM,4,2022,3,GLM,Estimated population living in areas at risk,3353026.292
SOM,4,2022,4,GLM,Estimated population living in areas at risk,5264783.952
SOM,4,2022,5,GLM,Estimated population living in areas at risk,7704893.601
SOM,4,2022,6,GLM,Estimated population living in areas at risk,10252559.34
